customerNickname,helpfulNo,helpfulYes,imagesCount,languageCode,postedDate,productId,ratingValue,reviewText,score,Mask_Name,Type,Size,Design,Pack,product_price
iHerb Customer,1,0,0,en-US,2021-01-24,102734,30,"Fine, but it would be better if it was produced not in PRC",1611102964.502,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-18,102734,50,"3-ply medical grade at a lower price, in black, rather than hospital-blue.",1611000545.787,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-18,102734,50,These are the cheapest masks I have found and they hold up really well! My boyfriend and I both use them without issues. ,1610993859.28,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-18,102734,50,"These masks as just as good, if not better, than any other disposable mask I've purchased",1610978810.499,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-18,102734,50,"Love these! I got sick of seeing the blue disposable ones everywhere, and I hate re-useable ones (I can never get them to fit after washing). These are nice, thick and durable enough to use for hours and hours, and very comfortable on my larger head. The black is nice and looks less medical. ",1610955306.871,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,es-MX,2021-01-17,102734,50,Very comfortable,1610919620.654,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-17,102734,50,Very good quality and nice fit.,1610913557.979,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-17,102734,50,"Fit is perfect 👌 I can easily breathe and color is good too,  iherb delivery is beyond excellent, I ordered Saturday and received my order Sunday. ",1610912135.124,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-17,102734,40,"Convenient to take on trips, the mask holds well and does not interfere!",1610903509.646,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-17,102734,40,"I have a small face so this mask is a little too big for me and leaves gaps on the sides. However, when I feel like wearing two masks I can easily layer this one of top. I also like the color. The strings could be tighter, but that can be easily adjusted by twisting into another loop ",1610895988.461,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-16,102734,50,"If we compare with similar medical ones (I also had American ones for a long time), then these are more convenient, shorter in length and look better .. after all, blue is strongly medical. Here I was pleased with the neat seams and edge processing (not all of our masks are neatly decorated), black elastic bands and the fact that the mask breathes easily! Sits neatly on the face, does not wrinkle, does not stretch, everything is ok. Yes, condensation sometimes collects ... but what kind of masks do not have it? Recommend! These are not the black ones that we sell. Different fabric, quality and look.",1610831264.916,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-16,102734,40,Good quality ,1610806395.996,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-16,102734,50,"They look better than blue and white. And if not about beauty, then to me with my female head - just, neither pull nor dangle. Comfortable, dense, with a holder on the nose, going down below the chin, but not bulging. Recommend!",1610799776.958,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,4,4,ru-RU,2020-12-29,102734,30,Masks don&#39;t look neat. There are many crumpled inside the stack. The feeling that someone has already used them. I do not recommend,1610798808.354,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-15,102734,50,"I love them, finally got some  black masks. They look and feel great and protective. ",1610750343.809,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-15,102734,50,"masks are comfortable, not thin, like a pharmacy. recommend",1610732533.385,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,he-IL,2021-01-15,102734,50,"Great masks, great price !!",1610715476.968,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-14,102734,50,Excellent quality. Doesn&#39;t bully. Dense. I am very satisfied.,1610647728.044,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-14,102734,40,Good value.,1610645825.283,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-14,102734,50,Great masks!,1610639476.057,Zidian, Disposable Protective Mask,,,50,15.35
AnnySteiwa,0,0,0,ru-RU,2021-01-14,102734,50,Best price-quality,1610617041.995,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-13,102734,50,Regular black masks,1610568221.649,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-13,102734,50,Perfect ,1610561607.929,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-13,102734,50,Really good ,1610558535.681,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-13,102734,50,mas have the season. love in black,1610541024.528,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-13,102734,40,Not that bad but not what I expected,1610540843.438,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-13,102734,50,"I think they have better protection than reusable masks, and they look very nice",1610525743.233,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-12,102734,50,"great, safe and breathable with nose clip",1610490289.022,Zidian, Disposable Protective Mask,,,50,15.35
Olga,0,1,0,ru-RU,2021-01-07,102734,40,"Masks are expensive, very dense, it is difficult to breathe, I cannot wear for more than 1 hour. Unfortunately, I don&#39;t want to repeat the purchase a second time.",1610418743.27,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-11,102734,50,The masks are black on both sides. With spout lock. The size is great. Certificate inside. Made in China.,1610398476.626,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-11,102734,50,On a big face,1610356676.939,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-11,102734,50,These masks fit very well.  Did not have any issues with them breaking.  My 11 yr old daughter likes them as well.,1610345760.659,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,14,0,ru-RU,2020-11-08,102734,50,"Liked it very, very good quality. Comfortable, easy to breathe. Recommend",1610283639.328,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-10,102734,50,Nice,1610271166.268,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-10,102734,50,Good quality and pleasant to face,1610257780.494,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-09,102734,50,very good product.feel very softy.,1610222164.14,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,2,0,ja-JP,2020-12-31,102734,40,"Recommended when going out. We purchased for commuting and going out. The reason for purchasing is that the dirt is not noticeable. If you are always wearing a mask to prevent corona, you may put it on or take it off when you go out, but the stains on the foundation and lipstick are inevitably noticeable. I heard that white sheets in hospitals are easy to get dirty because it is a shell that makes it easy to notice something unusual, and I think that the mask is originally white for that reason, but if you wear it for prevention every day, it gets dirty. The inconspicuous black is easy to use and looks smart. There are some folding methods that are easy for viruses to collect regardless of which side is on top, but this is also a folding method that allows viruses to fall. Masks aren&#39;t fashion, but with stockings, I think black fits nicely with clothes in winter. Black is appearing on the cloth and urethane, but the quality of the mask as its original use deteriorates. I reduced the number of stars by one because I wanted to keep the price down a little more. Before Corona, I think a little more similar thing was cheaper. With the expectation that it will sell a lot and the price will go down.",1610216311.361,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-09,102734,50,"Breathes normally, not stuffy.",1610184847.863,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-09,102734,50,Soft and lightweight,1610166507.337,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-09,102734,50,These mask are so comfortable & my kids like them too!,1610162018.058,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,2,0,en-US,2020-12-31,102734,50,"Good fit, doesn't stick too closely to my face, very breathable and pretty chic without a cheesy design.",1610157923.776,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-08,102734,50,"I liked this mask, although there is a barely perceptible smell of chemistry, but you can still wear it only for a few hours and then to release it. The material is dense, so it does not quickly turn into a rag due to wearing. The color is black, therefore more versatile in my opinion. I definitely recommend it.",1610120355.687,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ar-SA,2021-01-08,102734,40,A little small,1610097953.522,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-08,102734,50,"Labas kvalitātes vienreizējās sejas aizsargmaskas melnā krāsā 50 gab. Pēc sajūtām labāka gaisa cauralidība – vieglāk elpot, kā parastajām, šeit pieejamajām, medicīniskajām maskām. Bet varbūt tikai tā šķiet... ———————————— Защитные маски отличного качества чёрного цвета 50 щт. Нравиться. По ощущениям лучше дышеться, чем обычные медицинские.",1610087239.113,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ar-SA,2021-01-07,102734,50,useful,1610031783.444,Zidian, Disposable Protective Mask,,,50,15.35
Tatyana,0,0,0,ru-RU,2021-01-07,102734,50,Great masks!,1610015177.722,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,fr-FR,2021-01-06,102734,50,"Love it, very good quality",1609963561.104,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-06,102734,50,"Great quality masks, tight and fit well on the face",1609951252.117,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-06,102734,50,Good masks,1609930556.966,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ar-SA,2021-01-06,102734,20,It smells unpleasant,1609926214.766,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,fr-FR,2021-01-05,102734,40,value for money 👍👍,1609849312.74,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-05,102734,50,"Good masks, normal quality elastic band is durable",1609845940.256,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-04,102734,50,"I ordered good medical masks for my husband, he really liked that they were black!",1609755559.052,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-04,102734,50,Good quality masks.,1609722209.894,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ru-RU,2021-01-03,102734,50,"I liked the masks. Packaged hermetically in a bag. The elastic bands are soft, do not rub. The masks are not small in size, they are well suited for people with a large face))",1609711450.528,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-03,102734,50,So good and effective !,1609708910.622,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-03,102734,40,I like it. It's a bit more stylish than the white ones. ,1609693035.85,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-03,102734,40,I like the style,1609682637.924,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-03,102734,50,"Fast shipping, great price, great product. Light and comfortable.",1609635425.589,Zidian, Disposable Protective Mask,,,50,15.35
Mika89,0,1,1,ru-RU,2020-12-29,102734,50,"I liked the masks, the rubber bands do not rub my ears. breathes easily. quality goods 👍",1609626770.038,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ar-SA,2021-01-02,102734,50,"It is light and the band is strong and I did not feel suffocated and I put it on, and I went back and ordered a second box for my colleagues",1609616751.493,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,fr-FR,2021-01-02,102734,40,very well,1609592439.096,Zidian, Disposable Protective Mask,,,50,15.35
jmcclinton,0,0,0,en-US,2021-01-01,102734,20,I don’t know if it was a “fluke” box I received or if they are just made this way but with these masks both sides are made the same. You cannot tell which side is supposed to be inward against the face. This is the first I’ve seen of this.,1609544621.2,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-01,102734,50,High quality. The main materials includes meltblown fabric.,1609543608.187,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,ar-SA,2021-01-01,102734,50,"Wonderful and thick layers, the fault of the price is a little high",1609542165.301,Zidian, Disposable Protective Mask,,,50,15.35
iHerb Customer,0,0,0,en-US,2021-01-01,102734,30,I wanted to buy black protective mask and I could't found black ones. Thanks to iherb for black masks. ,1609494187.431,Zidian, Disposable Protective Mask,,,50,15.35
